Date,Open,High,Low,Close,Adj Close,Volume
2020-07-29,14.979999542236328,15.050000190734863,14.96500015258789,14.984999656677246,14.04065227508545,120039
2020-07-30,15.050000190734863,15.0649995803833,14.9399995803833,15.020000457763672,14.073450088500977,177011
2020-07-31,15.09000015258789,15.09000015258789,14.970000267028809,15.020000457763672,14.073450088500977,160432
2020-08-03,14.97249984741211,15.025199890136719,14.935799598693848,15.015000343322754,14.06876277923584,261591
2020-08-04,14.9399995803833,15.071240425109863,14.9399995803833,15.03499984741211,14.087502479553223,209936
2020-08-05,14.989999771118164,15.109999656677246,14.927499771118164,14.930000305175781,13.989119529724121,223054
2020-08-06,14.944999694824219,15.02750015258789,14.888299942016602,15.017499923706055,14.071105003356934,223377
2020-08-07,14.925000190734863,15.029999732971191,14.904279708862305,14.914999961853027,13.975065231323242,161257
2020-08-10,14.819999694824219,14.967599868774414,14.819999694824219,14.920000076293945,13.979748725891113,107212
2020-08-11,14.90250015258789,14.934000015258789,14.792499542236328,14.791250228881836,13.859113693237305,144126
2020-08-12,14.770000457763672,14.820300102233887,14.714599609375,14.720000267028809,13.792353630065918,342775
2020-08-13,14.694999694824219,14.805500030517578,14.692500114440918,14.707500457763672,13.780641555786133,109613
2020-08-14,14.744999885559082,14.744999885559082,14.673640251159668,14.694999694824219,13.768929481506348,220730
2020-08-17,14.720000267028809,14.760000228881836,14.660799980163574,14.755000114440918,13.825149536132812,159611
2020-08-18,14.694999694824219,14.787989616394043,14.694999694824219,14.739999771118164,13.811092376708984,130253
2020-08-19,14.8149995803833,14.8149995803833,14.689000129699707,14.697500228881836,13.771271705627441,469786
2020-08-20,14.694999694824219,14.755000114440918,14.665800094604492,14.6850004196167,13.759557723999023,132155
2020-08-21,14.635000228881836,14.755999565124512,14.635000228881836,14.732500076293945,13.804065704345703,130551
2020-08-24,14.720000267028809,14.789999961853027,14.641799926757812,14.739999771118164,13.811092376708984,141083
2020-08-25,14.774999618530273,14.774999618530273,14.592499732971191,14.600000381469727,13.679917335510254,338407
2020-08-26,14.604999542236328,14.625399589538574,14.529999732971191,14.5600004196167,13.642436027526855,211931
2020-08-27,14.454999923706055,14.6274995803833,14.454999923706055,14.5,13.586216926574707,833609
2020-08-28,14.449999809265137,14.572500228881836,14.410900115966797,14.5649995803833,13.647123336791992,284172
2020-09-01,14.5649995803833,14.630000114440918,14.49563980102539,14.572500228881836,13.654149055480957,221892
2020-09-02,14.649999618530273,14.704999923706055,14.571800231933594,14.704999923706055,13.778298377990723,518695
2020-09-03,14.734999656677246,14.734999656677246,14.667140007019043,14.72249984741211,13.794696807861328,137197
2020-09-04,14.744999885559082,14.744999885559082,14.648200035095215,14.672499656677246,13.747846603393555,110470
2020-09-07,14.649999618530273,14.700989723205566,14.584050178527832,14.699999809265137,13.773613929748535,157658
2020-09-08,14.680000305175781,14.917499542236328,14.680000305175781,14.760000228881836,13.829833030700684,443130
2020-09-09,14.854999542236328,14.9399995803833,14.711999893188477,14.729999542236328,13.80172348022461,161403
2020-09-10,14.779999732971191,14.779999732971191,14.654999732971191,14.694999694824219,13.768929481506348,145258
2020-09-11,14.770000457763672,14.835000038146973,14.726799964904785,14.835000038146973,13.900107383728027,287793
2020-09-14,14.842499732971191,14.920000076293945,14.792400360107422,14.792499542236328,13.860284805297852,224093
2020-09-15,14.75,14.880000114440918,14.75,14.779999732971191,13.848573684692383,239937
2020-09-16,14.710000038146973,14.824999809265137,14.710000038146973,14.805000305175781,13.87199592590332,197763
2020-09-17,14.734999656677246,14.88833999633789,14.734999656677246,14.805000305175781,13.87199592590332,299132
2020-09-18,14.84000015258789,14.864999771118164,14.759380340576172,14.8149995803833,13.881367683410645,142781
2020-09-21,14.869999885559082,14.90250015258789,14.81305980682373,14.875,13.937586784362793,144971
2020-09-22,14.829999923706055,14.894000053405762,14.784000396728516,14.8100004196167,13.87668228149414,330421
2020-09-23,14.869999885559082,14.869999885559082,14.742500305175781,14.767499923706055,13.836859703063965,218270
2020-09-24,14.859999656677246,14.859999656677246,14.752099990844727,14.770000457763672,13.839203834533691,146689
2020-09-25,14.734999656677246,14.860389709472656,14.734999656677246,14.859999656677246,13.923531532287598,258124
2020-09-28,14.850000381469727,14.895000457763672,14.786999702453613,14.822500228881836,13.888395309448242,139787
2020-09-29,14.795000076293945,14.872329711914062,14.795000076293945,14.859999656677246,13.923531532287598,614992
2020-09-30,14.829999923706055,14.892499923706055,14.755000114440918,14.755000114440918,13.825149536132812,305368
2020-10-01,14.680000305175781,14.792499542236328,14.640000343322754,14.720000267028809,13.792353630065918,630830
2020-10-02,14.6850004196167,14.793299674987793,14.680000305175781,14.704999923706055,13.778298377990723,138447
2020-10-05,14.760000228881836,14.774999618530273,14.595000267028809,14.630000114440918,13.708025932312012,466533
2020-10-06,14.585000038146973,14.680000305175781,14.585000038146973,14.612500190734863,13.691628456115723,195032
2020-10-07,14.6850004196167,14.699999809265137,14.579999923706055,14.595000267028809,13.67523193359375,202907
2020-10-08,14.545000076293945,14.640399932861328,14.545000076293945,14.612500190734863,13.691628456115723,246851
2020-10-09,14.72249984741211,14.72249984741211,14.588330268859863,14.662500381469727,13.73847770690918,210041
2020-10-12,14.635000228881836,14.664999961853027,14.629790306091309,14.654999732971191,13.731450080871582,145153
2020-10-13,14.65999984741211,14.744999885559082,14.569999694824219,14.729999542236328,13.80172348022461,345385
2020-10-14,14.779999732971191,14.799599647521973,14.71049976348877,14.768750190734863,13.838031768798828,335584
2020-10-15,14.829999923706055,14.921669960021973,14.766960144042969,14.850000381469727,13.914161682128906,307510
2020-10-16,14.899999618530273,14.960000038146973,14.770000457763672,14.859999656677246,13.923531532287598,362525
2020-10-19,14.904999732971191,14.904999732971191,14.805970191955566,14.869999885559082,13.932901382446289,290456
2020-10-20,14.819999694824219,14.930000305175781,14.809599876403809,14.819999694824219,13.886052131652832,301798
2020-10-21,14.832500457763672,14.84000015258789,14.694999694824219,14.694999694824219,13.768929481506348,218552
2020-10-22,14.675000190734863,14.730400085449219,14.630379676818848,14.645000457763672,13.722079277038574,183333
2020-10-23,14.649999618530273,14.67039966583252,14.577179908752441,14.649999618530273,13.726765632629395,96976
2020-10-26,14.6899995803833,14.729999542236328,14.577199935913086,14.6274995803833,13.705683708190918,147523
2020-10-27,14.642499923706055,14.765000343322754,14.593400001525879,14.765000343322754,13.834518432617188,559902
2020-10-28,14.734999656677246,14.826390266418457,14.734999656677246,14.8149995803833,13.881367683410645,383029
2020-10-29,14.755000114440918,14.837650299072266,14.755000114440918,14.787500381469727,13.85560131072998,369379
2020-10-30,14.720000267028809,14.791999816894531,14.670000076293945,14.670000076293945,13.745503425598145,107746
2020-11-02,14.720000267028809,14.768150329589844,14.679499626159668,14.762499809265137,13.83217716217041,120587
2020-11-03,14.6850004196167,14.795000076293945,14.649999618530273,14.649999618530273,13.726765632629395,318658
2020-11-04,14.77750015258789,14.81410026550293,14.572500228881836,14.8100004196167,13.87668228149414,144302
2020-11-05,14.869999885559082,14.883199691772461,14.71500015258789,14.725000381469727,13.797039985656738,150600
2020-11-06,14.732500076293945,14.764300346374512,14.609350204467773,14.640000343322754,13.717395782470703,534357
2020-11-09,14.59000015258789,14.714249610900879,14.390000343322754,14.449999809265137,13.539368629455566,439398
2020-11-10,14.520000457763672,14.520000457763672,14.403249740600586,14.414999961853027,13.506574630737305,393253
2020-11-11,14.350000381469727,14.449999809265137,14.338199615478516,14.3774995803833,13.47143840789795,305053
2020-11-12,14.34000015258789,14.449999809265137,14.319999694824219,14.449999809265137,13.598958015441895,393552
2020-11-13,14.425000190734863,14.520000457763672,14.425000190734863,14.46500015258789,13.613073348999023,238468
2020-11-16,14.470000267028809,14.524999618530273,14.365280151367188,14.4399995803833,13.589546203613281,575849
2020-11-17,14.4399995803833,14.505000114440918,14.380000114440918,14.476249694824219,13.623661041259766,186479
2020-11-18,14.5600004196167,14.5600004196167,14.4350004196167,14.452500343322754,13.601309776306152,369654
2020-11-19,14.420000076293945,14.524999618530273,14.420000076293945,14.460000038146973,13.608368873596191,207933
2020-11-20,14.539999961853027,14.539999961853027,14.399999618530273,14.520000457763672,13.664835929870605,926375
2020-11-23,14.479999542236328,14.529999732971191,14.458999633789062,14.494999885559082,13.641305923461914,447818
2020-11-24,14.4350004196167,14.559120178222656,14.430000305175781,14.515000343322754,13.66012954711914,278608
2020-11-25,14.507499694824219,14.550990104675293,14.470000267028809,14.5337495803833,13.677774429321289,687167
2020-11-26,14.537500381469727,14.617500305175781,14.505849838256836,14.612500190734863,13.751886367797852,273977
2020-11-27,14.569999694824219,14.675000190734863,14.555800437927246,14.600000381469727,13.740123748779297,236204
2020-11-30,14.710000038146973,14.710000038146973,14.5600004196167,14.5600004196167,13.70247745513916,220129
2020-12-01,14.524999618530273,14.6225004196167,14.451499938964844,14.462499618530273,13.610721588134766,306137
2020-12-02,14.4350004196167,14.529999732971191,14.432499885559082,14.454999923706055,13.603662490844727,278642
2020-12-03,14.520000457763672,14.520000457763672,14.442310333251953,14.482500076293945,13.629541397094727,166385
2020-12-04,14.489999771118164,14.524189949035645,14.433919906616211,14.470000267028809,13.617779731750488,232954
2020-12-07,14.475000381469727,14.602499961853027,14.404500007629395,14.602499961853027,13.742475509643555,158140
2020-12-08,14.630000114440918,14.679120063781738,14.545000076293945,14.664999961853027,13.801294326782227,365111
2020-12-09,14.5649995803833,14.757499694824219,14.5649995803833,14.675000190734863,13.81070613861084,1023673
2020-12-10,14.670000076293945,14.805930137634277,14.670000076293945,14.782500267028809,13.911873817443848,302258
2020-12-11,14.835000038146973,14.890000343322754,14.768349647521973,14.835000038146973,13.961282730102539,421962
2020-12-14,14.739999771118164,14.832380294799805,14.669050216674805,14.765000343322754,13.895406723022461,243293
2020-12-15,14.710000038146973,14.801529884338379,14.625200271606445,14.630000114440918,13.768357276916504,243304
2020-12-16,14.654999732971191,14.654999732971191,14.538949966430664,14.604999542236328,13.744829177856445,258696
2020-12-17,14.602499961853027,14.680000305175781,14.566200256347656,14.640000343322754,13.7777681350708,507618
2020-12-18,14.757499694824219,14.800000190734863,14.604999542236328,14.6875,13.822470664978027,256306
2020-12-21,14.5,14.851699829101562,14.5,14.787500381469727,13.916580200195312,144498
2020-12-22,14.729999542236328,14.835000038146973,14.707500457763672,14.835000038146973,13.961282730102539,235463
2020-12-23,14.850000381469727,14.854999542236328,14.552499771118164,14.569999694824219,13.71189022064209,239699
2020-12-24,14.5,14.662500381469727,14.5,14.65625,13.793059349060059,101678
2020-12-29,14.657500267028809,14.757499694824219,14.657500267028809,14.757499694824219,13.888346672058105,194931
2020-12-30,14.682499885559082,14.78499984741211,14.677399635314941,14.75,13.8812894821167,67370
2020-12-31,14.765000343322754,14.800000190734863,14.743180274963379,14.770000457763672,13.90011215209961,34082
2021-01-04,14.829999923706055,14.852100372314453,14.730090141296387,14.8125,13.940107345581055,137756
2021-01-05,14.819999694824219,14.825900077819824,14.72249984741211,14.729999542236328,13.862465858459473,103547
2021-01-06,14.664999961853027,14.697600364685059,14.5600004196167,14.648750305175781,13.786003112792969,112085
2021-01-07,14.6899995803833,14.704999923706055,14.553600311279297,14.567500114440918,13.709538459777832,104390
2021-01-08,14.587499618530273,14.614999771118164,14.53909969329834,14.595000267028809,13.735418319702148,455084
2021-01-11,14.600000381469727,14.611949920654297,14.519399642944336,14.53499984741211,13.67895221710205,231000
2021-01-12,14.545000076293945,14.545000076293945,14.449999809265137,14.489999771118164,13.636601448059082,272969
2021-01-13,14.595000267028809,14.595000267028809,14.505000114440918,14.572500228881836,13.714242935180664,233065
2021-01-14,14.515000343322754,14.6225004196167,14.515000343322754,14.592499732971191,13.733064651489258,199250
2021-01-15,14.577500343322754,14.640000343322754,14.545000076293945,14.592499732971191,13.733064651489258,138355
2021-01-18,14.555000305175781,14.623200416564941,14.555000305175781,14.59749984741211,13.737771034240723,171954
2021-01-19,14.614999771118164,14.630000114440918,14.546199798583984,14.612500190734863,13.751886367797852,286304
2021-01-20,14.539999961853027,14.61340045928955,14.539999961853027,14.5649995803833,13.707183837890625,369109
2021-01-21,14.619999885559082,14.619999885559082,14.484999656677246,14.52750015258789,13.671894073486328,454661
2021-01-22,14.510000228881836,14.558899879455566,14.448140144348145,14.547499656677246,13.690713882446289,182853
2021-01-25,14.585000038146973,14.649999618530273,14.493840217590332,14.632499694824219,13.770708084106445,152236
2021-01-26,14.645000457763672,14.691800117492676,14.599430084228516,14.619999885559082,13.758944511413574,264941
2021-01-27,14.539999961853027,14.729999542236328,14.539999961853027,14.65625,13.793059349060059,179272
2021-01-28,14.640000343322754,14.75,14.555000305175781,14.612500190734863,13.751886367797852,185310
2021-01-29,14.604999542236328,14.66331958770752,14.504730224609375,14.557499885559082,13.700126647949219,335072
2021-02-01,14.569999694824219,14.57532024383545,14.4399995803833,14.547499656677246,13.690713882446289,205222
2021-02-02,14.449999809265137,14.649999618530273,14.420000076293945,14.5024995803833,13.648364067077637,226005
2021-02-03,14.59000015258789,14.59000015258789,14.43511962890625,14.447500228881836,13.59660530090332,335005
2021-02-04,14.460000038146973,14.485389709472656,14.259300231933594,14.327500343322754,13.483673095703125,406684
2021-02-05,14.287500381469727,14.357789993286133,14.178799629211426,14.22249984741211,13.384856224060059,214208
2021-02-08,14.300000190734863,14.322500228881836,14.140000343322754,14.265000343322754,13.424853324890137,192303
2021-02-09,14.244999885559082,14.34000015258789,14.21498966217041,14.295000076293945,13.453086853027344,277380
2021-02-10,14.239999771118164,14.282500267028809,14.22819995880127,14.25,13.410736083984375,178134
